id,label
132,1
63,1
279,1
296,1
452,1
375,1
395,1
79,0
258,1
429,1
147,0
246,0
358,1
122,0
310,1
159,0
353,1
380,1
231,1
345,1
88,1
78,0
213,1
476,1
365,1
111,0
66,0
264,1
171,1
228,1
491,1
329,1
473,1
283,1
240,0
95,1
175,0
169,1
121,0
420,1
472,1
278,1
145,0
301,1
22,0
152,1
298,1
254,1
496,1
474,1
488,1
284,1
379,1
354,1
137,1
281,0
262,1
155,0
26,1
206,0
362,1
359,1
199,0
256,1
144,1
309,1
70,1
164,0
248,0
20,0
204,1
404,1
56,1
448,1
237,0
441,1
249,1
437,1
399,1
252,1
417,1
367,1
210,1
480,1
368,1
255,1
170,1
105,1
201,0
407,1
427,1
308,1
75,1
55,0
69,1
277,1
433,1
176,1
376,1
257,1
335,1
229,0
347,1
103,0
177,1
250,0
33,0
160,1
386,1
419,1
189,0
409,1
167,0
450,0
14,0
412,1
269,1
285,1
36,1
295,1
305,1
42,0
470,1
410,1
341,1
52,1
163,0
226,0
276,1
292,1
47,1
327,1
457,1
115,0
203,0
444,1
49,0
236,0
31,0
315,1
272,1
382,1
253,1
343,1
16,0
148,0
30,0
291,1
217,1
352,1
185,0
361,1
357,1
385,1
241,0
166,1
328,1
198,1
331,1
416,1
314,1
330,1
179,0
311,1
393,1
157,0
107,1
93,1
156,0
136,1
436,1
37,1
141,1
428,1
71,1
447,1
350,1
266,1
394,1
317,1
451,1
81,1
113,0
190,1
487,1
131,1
234,1
110,0
109,1
9,1
499,1
97,0
377,1
18,1
151,0
102,1
355,1
294,1
259,1
261,1
268,1
54,0
263,1
443,1
11,0
6,0
388,1
431,1
154,1
318,1
449,1
495,1
381,1
282,1
304,1
230,0
2,1
459,1
83,0
158,0
77,0
415,1
140,1
360,1
366,1
477,1
434,1
461,1
191,1
397,1
85,1
196,0
104,1
439,1
135,0
68,1
323,1
307,1
218,0
312,1
53,1
100,1
195,0
426,1
108,1
222,0
338,1
413,1
274,1
1,1
239,1
378,1
200,0
348,1
17,1
467,1
130,1
192,0
139,1
32,0
120,1
129,0
89,0
275,1
482,1
21,1
424,1
168,1
65,1
5,0
244,1
430,1
225,0
321,1
10,1
153,0
184,0
117,1
29,0
471,1
455,1
188,0
82,0
34,0
112,1
124,1
23,0
143,1
479,1
339,1
43,0
161,1
15,0
440,1
344,1
233,1
4,1
212,1
72,1
458,1
270,1
245,1
389,1
62,0
25,1
125,0
290,1
127,0
485,1
64,1
194,1
207,0
340,1
475,1
205,1
142,0
289,1
76,0
197,0
363,1
462,1
490,1
484,1
435,1
51,0
73,1
174,0
216,0
74,0
178,0
401,1
227,0
337,1
126,1
398,1
371,1
7,1
118,1
8,1
349,1
271,1
498,1
133,0
221,1
38,0
322,1
98,1
400,1
12,0
306,1
320,1
215,0
149,1
288,1
27,1
286,1
342,1
391,0
497,1
134,1
186,1
478,1
220,0
369,1
442,1
396,1
128,0
41,1
406,1
183,0
13,0
223,1
302,1
92,1
67,0
324,1
390,1
114,1
123,0
297,1
408,1
232,0
181,0
303,0
87,0
57,1
94,1
96,0
336,1
182,1
48,0
494,1
403,1
464,1
84,0
202,1
454,1
251,1
332,1
351,1
44,0
243,1
293,1
402,1
492,1
219,1
299,1
486,1
346,1
19,1
493,1
333,1
373,1
60,0
438,1
422,1
383,1
453,1
187,1
287,1
405,1
319,1
59,1
374,1
173,0
260,1
356,1
46,0
468,1
214,1
411,1
469,1
247,1
500,1
119,0
334,1
224,0
463,1
445,1
150,0
106,1
3,1
180,0
116,0
273,1
35,1
211,1
193,0
446,1
425,1
466,1
209,0
208,0
316,1
387,1
238,1
313,1
280,1
364,1
39,1
235,0
24,1
28,0
172,0
165,1
465,1
372,1
86,0
138,0
90,1
61,1
432,1
392,1
481,1
370,1
456,1
267,1
421,1
414,1
58,0
265,1
325,1
423,1
489,1
460,1
80,1
326,1
384,1
40,1
483,1
146,1
99,0
101,1
300,1
45,0
418,1
162,1
242,1
91,1
50,1
