id,label
114,0
85,0
95,0
102,0
15,0
27,0
123,0
121,0
429,1
153,1
47,0
453,1
435,1
297,1
222,0
247,0
257,1
488,1
440,1
425,1
475,1
363,1
334,0
175,0
468,1
413,1
88,0
21,1
372,1
58,0
336,1
14,0
415,1
338,1
80,0
388,1
92,0
249,0
351,0
438,1
304,1
113,0
199,0
126,0
65,1
73,0
470,1
25,0
295,1
406,0
124,1
361,1
352,1
138,1
371,1
55,0
48,0
321,1
373,0
447,1
115,0
255,1
30,0
104,0
418,1
486,1
12,0
490,1
350,1
478,1
431,1
441,1
369,1
60,0
449,1
28,0
172,0
82,0
109,0
328,1
499,1
462,1
422,1
46,0
400,1
128,0
50,0
395,0
219,0
202,0
41,0
151,0
271,0
265,1
210,0
366,1
62,0
487,0
396,1
465,1
224,0
195,0
260,1
354,1
157,0
32,1
57,1
166,1
474,0
402,1
330,0
5,0
410,1
315,1
308,0
182,0
240,1
460,0
162,1
272,1
374,0
31,0
193,0
198,0
185,0
93,0
376,0
341,1
385,1
397,0
208,0
213,0
207,0
472,1
131,0
116,0
158,0
217,0
445,1
68,0
105,0
365,1
404,1
317,1
412,1
7,0
130,1
244,0
416,1
246,0
156,0
451,1
267,1
184,0
106,0
75,0
174,0
53,0
223,0
13,0
381,1
1,0
40,1
191,0
167,0
386,1
444,1
196,0
266,1
216,0
283,1
491,1
76,1
235,0
346,1
437,1
306,1
178,0
64,0
215,0
132,0
391,1
225,0
254,0
239,1
161,0
203,0
291,1
4,0
159,0
42,0
497,1
270,1
165,0
229,0
399,0
292,1
455,1
320,0
230,0
181,0
232,0
302,1
81,0
288,0
323,1
274,0
252,0
91,0
489,1
29,0
448,1
22,0
287,0
398,0
347,1
296,0
160,0
327,1
368,1
392,1
390,1
463,1
94,0
78,0
33,1
135,0
318,1
250,1
74,0
149,0
16,0
90,0
236,0
294,0
111,0
143,0
84,0
148,0
86,0
150,0
358,1
331,1
378,1
262,1
479,1
59,0
89,0
54,0
439,1
245,0
432,1
231,1
494,1
367,1
355,1
201,0
335,1
209,0
322,1
66,0
134,0
83,1
108,1
147,0
483,0
69,0
6,1
141,0
359,1
485,0
305,1
261,0
186,0
119,0
144,0
71,0
100,0
409,1
200,0
152,1
163,1
2,1
19,0
498,1
393,1
383,1
212,0
96,0
72,0
120,1
35,0
450,1
263,1
145,0
314,0
436,0
189,0
61,0
24,0
324,1
348,1
20,1
344,1
45,0
375,1
3,0
8,0
473,1
303,1
480,0
434,1
454,1
49,1
353,1
242,0
23,0
77,0
194,0
403,1
340,1
342,1
51,0
39,1
394,1
466,1
456,1
133,0
426,1
285,1
364,1
380,1
34,1
421,1
101,0
356,1
316,0
98,0
241,0
44,0
293,1
183,0
125,0
218,0
476,1
313,1
281,0
484,1
139,0
154,0
452,0
277,1
112,0
146,0
384,1
420,1
482,1
227,0
137,1
122,0
258,1
36,0
477,0
38,0
471,1
417,1
103,1
118,1
500,0
171,1
140,0
461,0
333,1
428,1
423,1
459,1
389,1
43,0
10,0
310,1
142,0
259,1
377,1
79,0
251,1
176,0
312,1
226,0
187,0
442,1
164,0
273,1
382,1
370,1
63,0
414,1
411,1
464,1
97,0
278,1
11,0
492,1
136,0
362,1
481,1
279,1
256,1
168,1
169,0
173,0
443,1
17,0
220,0
298,1
228,0
238,0
52,0
343,1
155,1
337,1
446,0
405,0
407,1
379,1
401,1
430,1
204,0
332,1
180,0
177,0
276,1
467,1
9,1
56,0
457,1
127,0
26,1
87,0
117,0
192,0
107,0
110,0
170,0
495,1
284,1
205,0
99,0
469,1
280,1
67,0
307,1
345,0
275,0
282,1
234,0
311,1
248,0
424,1
387,1
206,0
408,1
37,0
211,1
197,0
188,0
360,1
253,1
329,0
299,1
286,1
237,0
70,0
326,1
419,1
339,1
290,1
190,0
309,1
214,0
179,0
458,0
129,0
233,1
269,1
319,1
268,1
221,0
18,0
349,1
493,0
427,1
300,1
357,1
496,0
325,1
243,0
289,1
301,1
264,0
433,1
