id,label
47,0
215,0
131,0
324,1
3,1
120,0
181,0
270,1
24,0
289,1
43,0
62,0
115,0
90,0
36,0
101,0
110,0
18,0
257,1
192,0
388,1
450,1
339,1
463,1
96,0
170,0
26,0
27,1
464,1
500,1
246,0
392,1
158,0
322,1
218,0
377,1
334,1
182,0
200,0
381,1
396,1
472,1
241,0
423,1
436,1
214,0
191,0
462,1
326,1
448,1
105,0
143,0
405,1
293,1
335,1
279,1
189,0
177,0
126,0
456,1
72,0
21,0
165,0
37,0
240,0
157,0
104,0
30,0
226,0
352,1
314,1
408,1
390,1
466,1
386,1
219,0
201,0
421,1
254,1
13,0
117,0
31,0
316,1
63,0
175,0
492,1
155,0
283,1
371,1
429,1
447,1
367,1
121,0
135,0
265,1
477,1
212,0
349,1
4,1
415,1
106,1
292,1
22,0
151,0
129,0
467,1
116,0
95,0
173,0
233,1
398,1
273,1
29,0
315,1
310,1
245,0
227,0
190,0
414,1
308,1
61,0
267,1
171,1
482,1
474,1
300,1
76,0
483,1
355,1
457,1
354,1
179,0
318,1
16,0
230,0
183,0
59,0
309,1
260,1
384,1
383,1
306,1
427,1
297,1
413,1
365,1
5,0
97,0
195,0
494,1
278,1
136,0
112,0
216,0
119,0
465,1
485,1
373,1
280,1
446,1
416,1
71,0
20,0
346,1
28,0
46,0
433,1
79,0
387,1
399,1
86,0
163,0
259,1
426,1
19,0
193,0
244,0
359,1
452,1
336,1
69,1
455,1
424,1
180,0
152,1
438,1
253,1
495,1
435,1
184,0
274,1
144,0
458,1
303,1
422,1
490,1
141,0
70,0
402,1
7,0
266,1
167,0
98,0
109,1
372,1
401,1
100,1
487,1
363,1
344,1
239,0
99,0
66,0
430,1
148,0
87,0
208,0
187,0
284,1
332,1
307,1
54,0
338,1
411,1
235,0
311,1
263,1
261,1
375,1
469,1
301,1
351,1
172,0
237,0
251,1
225,0
420,1
6,0
276,1
497,1
286,1
169,0
198,0
161,0
269,1
393,1
41,0
228,0
168,0
475,1
138,0
425,1
178,0
328,1
358,1
133,0
374,1
250,0
114,0
406,1
419,1
164,0
357,1
75,0
471,1
236,0
468,1
2,0
376,1
268,1
275,1
417,1
264,1
209,0
395,1
146,0
248,0
107,1
42,0
50,0
196,0
38,0
222,0
231,0
348,1
481,1
347,1
327,1
255,1
454,1
238,0
221,0
434,1
488,1
174,0
149,0
470,1
137,0
128,0
252,1
366,1
199,0
296,1
205,0
353,1
370,1
476,1
369,1
188,0
229,0
127,0
489,1
125,0
443,1
232,0
368,1
32,0
437,1
342,1
412,1
262,1
382,1
473,1
410,1
317,1
460,1
150,0
185,0
122,0
147,0
287,1
288,1
325,1
305,1
312,1
197,0
243,0
277,1
249,1
51,0
91,0
403,1
439,1
154,0
78,0
217,0
340,1
166,0
491,1
85,0
213,0
132,0
223,0
428,1
145,0
440,1
1,0
442,1
89,0
203,0
389,1
343,1
431,1
202,0
35,0
361,1
25,0
77,0
496,1
81,0
449,1
234,0
290,1
65,0
140,1
479,1
379,1
34,0
9,0
493,1
380,1
102,0
211,0
400,1
206,0
337,1
130,0
194,0
459,1
139,0
362,1
159,0
432,1
281,1
404,1
74,0
186,0
92,0
53,1
15,0
40,0
220,0
295,1
156,0
68,0
486,1
11,0
45,0
162,0
8,0
321,1
397,1
298,1
391,1
409,1
360,1
330,1
14,0
484,1
103,0
160,0
378,1
350,1
272,1
242,0
291,1
176,0
48,0
64,1
23,0
134,0
204,0
142,0
55,0
56,0
39,0
441,1
319,1
320,1
80,0
256,1
33,0
123,0
12,0
329,1
210,0
17,0
304,1
57,0
207,0
258,1
299,1
84,0
341,1
52,0
444,1
453,1
498,1
331,1
108,0
313,1
93,0
224,0
113,0
124,0
302,1
323,1
153,0
418,1
451,1
294,1
445,1
67,0
478,1
247,1
394,1
44,0
282,1
118,0
94,0
461,1
49,0
285,1
499,1
480,1
73,0
82,0
345,1
364,1
271,1
407,1
10,0
88,0
385,1
60,0
83,0
111,0
333,1
356,1
58,0
