id,label
63,0
15,0
246,0
20,0
477,1
295,1
168,0
244,0
224,0
42,0
337,1
125,0
54,0
64,0
430,1
231,0
483,0
384,1
65,0
51,0
435,1
433,1
174,0
449,1
205,1
373,1
43,0
228,0
315,1
142,0
487,0
13,0
214,0
183,0
160,0
424,1
367,0
118,1
343,1
307,0
263,1
303,1
31,0
249,0
227,0
33,0
429,1
375,1
39,0
122,0
254,1
6,0
323,1
58,0
126,0
98,0
326,1
333,1
338,0
363,1
271,1
242,0
171,1
185,0
136,0
361,1
498,0
220,0
252,0
469,1
426,1
362,1
411,1
215,0
400,1
8,1
22,0
335,1
106,1
432,1
353,1
9,0
354,1
112,0
389,1
78,1
350,0
464,1
332,1
339,1
18,0
115,0
459,1
135,0
476,0
52,0
187,0
260,1
151,1
340,0
146,0
26,1
486,1
10,0
139,0
34,0
11,0
369,1
466,0
156,0
143,0
382,1
206,0
133,0
300,1
415,1
285,1
59,0
273,1
173,0
123,0
365,1
209,0
413,0
41,0
127,0
198,0
410,1
495,1
316,0
233,0
275,1
111,0
408,1
346,1
431,1
467,1
235,0
342,1
407,1
28,0
201,0
397,0
296,1
465,0
70,0
87,0
348,1
178,0
394,1
370,1
221,0
50,0
177,0
391,0
318,1
248,0
451,0
72,0
202,0
138,1
250,0
293,0
349,1
230,0
167,0
223,0
325,1
412,1
128,0
313,1
166,0
195,0
37,0
321,0
40,0
188,0
68,0
144,0
29,0
494,1
360,1
132,0
311,1
81,0
327,1
356,1
102,0
261,0
386,1
199,0
3,1
103,0
396,0
418,1
25,0
328,1
45,0
478,0
444,1
283,1
88,1
73,0
109,0
472,0
148,0
463,1
2,0
312,1
1,0
256,0
79,0
428,1
473,1
120,0
141,0
448,1
445,1
351,0
488,1
153,0
53,0
157,0
134,0
334,1
485,0
186,0
44,0
219,0
381,0
21,1
320,1
241,0
203,0
97,0
251,1
226,0
416,1
48,0
191,0
438,1
245,0
217,0
450,0
82,0
427,0
277,1
468,1
243,0
388,0
374,0
69,0
281,1
75,0
24,0
302,1
279,1
38,0
30,0
100,0
492,0
336,1
89,0
310,1
47,0
493,1
149,0
366,1
314,1
456,1
322,1
345,1
207,0
145,0
91,0
455,0
234,0
222,0
462,1
347,1
225,0
499,0
131,0
265,1
461,1
437,0
419,0
378,1
377,0
169,0
434,1
119,0
240,0
152,0
474,1
490,1
341,1
255,1
262,0
170,0
475,1
180,0
471,1
291,1
113,0
436,1
150,1
71,0
105,0
67,0
121,0
443,1
458,1
93,0
129,0
405,1
330,0
232,0
239,1
23,0
364,0
398,0
309,1
287,0
274,1
237,1
55,0
137,1
192,0
489,1
85,0
95,0
482,1
238,0
161,0
376,0
62,0
90,0
344,1
497,1
4,0
46,0
164,0
387,1
286,1
409,1
84,0
496,0
324,1
184,0
32,0
66,0
383,1
452,1
269,1
172,0
110,0
484,1
57,0
200,0
355,1
422,1
470,1
406,0
36,0
298,1
402,1
96,0
446,1
27,0
301,1
319,1
19,0
61,0
357,0
371,1
107,0
393,1
229,1
259,1
453,1
101,0
460,1
294,1
83,0
299,0
380,1
196,0
372,0
266,0
317,0
77,1
442,1
208,0
479,1
163,0
212,0
190,0
290,1
454,1
99,1
258,1
289,1
216,0
282,1
218,0
204,0
447,1
392,0
49,0
395,1
159,0
197,0
193,0
14,0
179,0
158,0
140,0
481,1
104,0
404,1
284,1
264,1
401,1
74,0
267,1
108,0
379,1
210,0
35,0
280,0
359,1
403,0
399,0
147,0
270,1
297,0
368,1
124,1
247,0
211,0
288,0
117,0
439,1
414,0
420,1
268,1
352,0
7,0
236,0
441,1
457,0
94,0
305,1
86,0
92,0
257,1
278,1
272,0
56,0
331,1
130,0
189,1
5,0
421,1
16,0
194,0
12,0
425,1
80,0
500,1
358,1
116,0
306,1
440,1
114,0
292,1
480,0
76,0
423,1
308,1
491,1
176,0
390,1
182,0
17,0
154,0
253,1
175,0
213,1
417,1
329,1
60,0
385,1
162,0
165,1
155,0
304,1
276,1
181,0
