id,label
469,1
429,1
185,0
218,0
73,0
463,1
196,1
284,1
179,0
282,1
114,0
94,0
49,0
481,1
101,0
56,0
24,0
467,1
473,1
221,0
265,1
47,0
165,0
76,0
308,1
97,0
244,0
166,0
400,1
36,0
241,0
121,0
104,0
500,1
158,0
74,0
142,0
407,1
276,1
366,1
368,1
376,1
136,0
499,1
18,0
249,0
448,1
42,0
137,0
193,0
494,1
325,1
118,0
446,1
131,0
207,0
252,1
135,0
271,1
34,0
80,0
430,1
475,1
64,0
439,1
251,1
30,0
270,1
319,1
287,1
156,0
240,0
326,1
256,1
385,1
60,0
177,0
144,0
139,0
416,1
353,1
450,1
255,1
119,0
65,0
291,1
312,1
375,1
371,1
491,1
340,1
175,0
59,0
398,1
189,0
162,0
200,0
272,1
410,1
102,0
231,0
67,0
44,0
88,0
444,1
302,1
22,0
437,1
479,1
163,0
367,1
146,0
426,1
273,1
266,1
11,1
103,0
263,1
386,1
86,0
289,1
412,1
31,0
413,1
443,1
43,0
197,0
145,0
323,1
89,0
3,0
422,1
91,0
54,0
248,0
82,0
314,1
12,0
243,0
495,1
329,1
223,0
190,0
331,1
242,0
498,1
315,1
421,1
25,1
290,1
32,0
87,0
40,1
2,0
209,0
61,0
247,0
455,1
236,0
254,1
303,1
28,0
364,1
406,1
225,0
35,0
384,1
235,1
383,1
213,0
70,0
37,0
110,0
187,0
348,1
20,0
21,0
168,0
318,1
280,1
345,1
452,1
274,1
298,1
480,1
132,0
191,0
250,0
387,1
486,1
317,1
441,1
350,1
465,1
10,0
181,0
333,1
490,1
489,1
212,0
322,1
299,1
354,1
482,1
214,0
378,1
84,0
349,1
208,0
27,0
48,0
477,1
471,1
123,0
93,0
414,1
125,0
222,0
51,0
399,1
6,0
369,1
390,1
470,1
396,1
204,0
238,0
83,0
281,1
358,1
301,1
169,1
128,0
111,0
346,1
405,1
85,0
395,1
113,0
55,0
313,1
324,1
338,1
183,0
116,0
4,0
127,1
188,0
468,1
257,1
497,1
343,1
458,1
462,1
374,1
472,1
154,0
419,1
466,1
176,0
461,1
305,1
352,1
411,1
336,1
372,1
96,0
417,1
335,1
151,0
268,1
424,1
203,0
447,1
295,1
474,1
292,1
134,0
484,1
286,1
14,0
92,0
46,0
167,0
90,0
171,0
77,0
393,1
66,0
15,1
126,0
182,0
277,1
355,1
283,1
215,0
107,0
124,0
309,1
357,1
140,0
219,0
106,0
296,1
341,1
382,1
278,1
288,1
402,1
7,0
253,1
220,0
453,1
202,0
79,0
330,1
388,1
342,1
172,0
186,0
99,1
392,1
245,0
228,0
264,1
233,0
224,0
492,1
434,1
409,1
307,1
78,0
436,1
50,0
39,0
13,0
262,1
180,0
259,1
23,0
205,0
404,1
26,0
351,1
285,1
81,0
269,1
62,0
275,1
58,0
122,0
415,1
52,0
155,0
267,1
360,1
147,0
164,0
75,0
195,1
41,0
488,1
98,0
487,1
19,0
373,1
159,0
433,1
246,0
311,1
153,1
365,1
192,0
440,1
160,0
359,1
403,1
304,1
211,0
72,0
194,0
161,0
174,0
483,1
356,1
95,0
496,1
332,1
150,0
397,1
418,1
105,0
210,0
115,0
9,0
306,1
17,0
362,1
454,1
138,0
327,1
427,1
112,0
141,0
438,1
234,0
16,0
216,0
300,1
456,1
149,0
363,1
431,1
129,0
310,1
428,1
459,1
239,0
232,0
8,0
133,0
394,1
178,0
237,0
432,1
401,1
451,1
45,0
100,0
435,1
69,0
68,0
460,1
279,1
184,0
29,0
260,1
425,1
230,1
320,1
347,1
339,1
377,1
316,1
226,0
442,1
148,0
109,0
33,0
408,1
361,1
229,0
5,1
449,1
457,1
198,0
206,0
108,0
157,0
227,0
57,0
117,0
201,0
297,1
170,0
1,0
464,1
485,1
493,1
321,1
420,1
328,1
294,1
423,1
143,0
261,1
173,0
334,1
445,1
63,0
293,1
130,0
53,0
38,0
370,1
71,0
478,1
381,1
391,1
120,0
389,1
380,1
258,1
379,1
152,0
199,0
337,1
217,0
344,1
476,1
