id,label
29,0
144,0
460,1
190,0
32,0
320,1
207,0
229,0
72,0
401,1
124,0
471,1
128,0
440,1
125,0
456,1
492,1
119,0
203,0
348,1
333,1
491,1
96,0
378,1
91,0
461,1
363,1
223,0
441,1
487,1
183,0
219,0
315,1
25,0
73,0
21,0
192,0
264,1
221,0
68,0
404,1
303,1
201,0
335,1
54,0
391,1
458,1
15,0
23,0
472,1
172,0
274,1
407,1
152,0
442,1
210,0
361,1
453,1
299,1
256,1
186,0
475,1
202,0
301,1
289,1
412,1
415,1
371,1
93,0
334,1
288,1
107,1
215,0
445,1
34,0
6,0
287,1
71,0
302,1
346,1
476,1
61,0
217,0
239,1
417,1
40,0
79,0
310,1
354,1
451,1
182,0
422,1
259,1
291,1
81,0
122,0
165,0
284,1
428,1
328,1
447,1
224,0
387,1
147,0
140,1
195,0
367,1
294,1
76,0
17,0
230,0
355,1
43,0
413,1
316,1
177,0
347,1
359,1
397,1
47,0
395,1
118,0
438,1
36,0
155,0
121,0
149,0
100,1
261,1
297,1
11,0
257,1
57,0
466,1
104,0
111,0
231,0
326,1
444,1
369,1
336,1
386,1
478,1
5,0
270,1
247,0
245,0
252,1
39,0
197,0
263,1
37,0
90,0
191,0
479,1
269,1
418,1
181,0
143,0
108,0
429,1
322,1
381,1
480,1
313,1
55,0
408,1
238,0
253,1
49,0
267,1
465,1
212,0
482,1
145,0
236,0
208,0
234,0
89,0
374,1
332,1
168,0
266,1
19,0
500,1
48,0
372,1
432,1
213,0
323,1
443,1
495,1
222,0
42,0
106,1
62,0
2,0
435,1
286,1
498,1
174,0
10,0
179,0
389,1
300,1
22,0
292,1
280,1
304,1
117,0
282,1
414,1
227,0
58,0
450,1
35,0
38,0
436,1
129,0
225,0
30,0
216,0
97,0
228,0
305,1
115,0
63,0
365,1
497,1
176,0
318,1
248,0
75,0
351,1
167,0
67,0
420,1
344,1
470,1
439,1
130,0
285,1
462,1
437,1
101,0
327,1
196,0
226,0
243,0
187,0
24,1
148,0
27,0
283,1
50,0
490,1
12,0
250,0
205,0
411,1
142,0
486,1
406,1
82,0
74,0
449,1
431,1
309,1
137,0
184,0
103,0
385,1
446,1
340,1
110,0
308,1
164,0
485,1
44,0
433,1
307,1
242,0
120,0
295,1
262,1
276,1
375,1
60,0
189,0
484,1
170,0
405,1
410,1
464,1
362,1
159,0
409,1
199,0
388,1
66,0
275,1
416,1
161,0
85,0
105,0
268,1
1,0
214,0
235,0
390,1
8,0
353,1
329,1
136,0
9,0
169,0
370,1
396,1
426,1
151,0
53,1
123,0
454,1
246,0
153,0
84,0
393,1
69,1
86,0
45,0
132,0
402,1
392,1
469,1
113,0
150,0
18,0
373,1
368,1
496,1
160,0
180,0
77,0
116,0
64,1
209,0
206,0
298,1
452,1
99,0
237,0
156,0
403,1
434,1
33,0
131,0
154,0
20,0
356,1
345,1
493,1
306,1
78,0
87,0
109,0
163,0
218,0
16,0
258,1
13,0
232,0
7,0
162,0
483,1
331,1
311,1
281,1
324,1
325,1
349,1
473,1
312,1
342,1
114,0
357,1
296,1
204,0
127,0
185,0
141,0
271,1
360,1
240,0
251,1
244,0
102,0
272,1
28,0
290,1
92,1
70,0
278,1
338,1
352,1
249,1
194,0
173,0
488,1
171,1
46,0
88,0
317,1
380,1
293,1
139,0
135,0
321,1
424,1
157,0
279,1
463,1
277,1
384,1
260,1
474,1
166,0
430,1
51,0
133,0
220,0
273,1
425,1
233,0
158,0
398,1
94,0
423,1
358,1
138,0
341,1
59,0
499,1
468,1
4,1
98,0
14,0
350,1
241,0
80,0
198,0
126,0
134,0
254,1
394,1
83,0
200,0
3,0
178,0
146,0
343,1
399,1
366,1
477,1
448,1
459,1
330,1
112,0
376,1
494,1
382,1
427,1
265,1
188,0
489,1
383,1
31,0
314,1
193,0
52,0
65,0
467,1
481,1
455,1
419,1
339,1
41,0
400,1
379,1
95,0
255,1
175,0
26,0
56,0
377,1
421,1
319,1
457,1
337,1
364,1
211,0
