id,label
128,0
94,0
428,1
153,1
374,1
176,0
316,1
77,1
86,0
39,0
83,1
279,1
182,0
485,1
43,0
324,1
102,0
491,1
236,0
208,0
435,1
333,1
397,0
388,1
337,1
417,1
421,1
85,0
464,1
394,1
389,1
425,0
382,1
267,1
444,0
46,0
276,1
271,1
317,0
321,1
120,0
488,1
80,0
296,1
403,1
349,1
92,0
313,1
177,0
160,0
386,1
273,1
218,0
343,1
372,1
18,0
268,1
360,1
149,0
356,1
255,1
61,0
84,0
447,1
427,1
309,1
150,1
322,1
463,1
187,1
247,0
306,1
123,1
131,0
62,0
159,0
175,0
246,0
164,0
163,0
37,0
88,1
169,0
396,1
148,0
229,0
387,1
277,1
251,1
237,0
91,0
258,1
292,1
357,1
481,1
361,1
119,0
60,0
111,0
327,1
315,1
171,1
49,1
197,1
63,0
172,0
402,1
284,1
381,1
129,0
180,0
256,1
441,1
353,1
300,1
144,1
461,0
351,1
424,1
289,1
487,0
12,0
10,0
401,1
27,0
325,1
155,1
152,1
334,0
137,0
96,1
468,1
184,0
192,0
205,0
472,1
157,0
362,1
193,0
288,0
202,0
367,1
146,0
366,1
101,0
290,1
376,1
285,1
15,1
200,0
191,0
82,0
371,1
140,0
189,1
328,1
395,1
240,1
28,0
225,0
341,1
54,0
19,0
31,0
418,1
404,1
161,0
275,0
130,1
228,0
269,1
217,0
319,1
103,1
78,0
7,0
348,1
473,1
426,1
69,0
241,0
437,1
405,0
355,1
493,1
57,1
50,1
173,0
21,1
379,1
227,0
478,1
459,1
1,0
59,0
451,1
245,0
220,0
162,1
274,1
303,1
6,0
338,0
13,0
165,0
97,0
280,1
398,1
142,0
25,0
479,1
390,1
14,0
419,1
71,0
304,1
222,0
400,1
455,1
499,1
118,1
429,1
477,1
365,1
87,0
352,1
492,1
244,0
486,1
443,1
359,1
466,1
181,0
399,0
378,1
250,1
132,0
79,1
364,1
411,1
81,0
462,1
476,1
99,0
30,1
377,1
489,1
211,0
448,1
262,1
410,1
291,1
138,1
38,1
26,1
198,0
243,1
29,0
17,1
41,0
51,0
226,0
32,1
283,1
407,1
156,0
253,1
44,0
66,0
354,1
47,0
68,0
214,0
433,1
286,1
117,0
272,1
482,1
342,1
56,1
370,1
350,1
458,0
299,1
442,1
270,1
125,0
221,0
183,0
249,0
238,0
90,0
136,0
75,0
73,0
369,1
282,1
450,1
95,0
64,0
34,0
480,0
213,0
500,0
106,0
408,1
135,0
495,1
375,1
346,1
122,0
233,1
484,1
65,1
380,1
490,1
497,1
124,1
298,1
158,0
329,1
457,1
432,1
139,1
127,0
115,0
234,0
454,1
314,1
312,1
2,1
436,1
20,1
143,0
154,1
344,1
278,1
3,0
55,0
235,0
392,1
116,0
232,0
36,0
323,1
422,1
16,0
434,1
195,0
257,1
281,1
431,1
452,0
326,1
470,1
318,1
121,0
391,1
76,1
336,1
104,0
406,0
53,0
203,0
242,0
254,0
363,1
9,0
133,0
206,0
93,1
33,1
305,1
42,0
113,0
383,1
110,0
340,1
260,1
45,0
415,1
166,0
430,1
52,0
409,1
439,1
347,1
385,1
301,1
204,0
58,0
67,1
416,1
445,1
259,1
471,1
108,1
167,0
24,0
107,0
308,1
35,1
5,0
185,0
199,0
494,1
307,1
496,1
393,1
98,0
474,1
100,0
196,0
201,0
320,1
287,0
168,0
261,1
264,1
330,0
109,0
11,0
147,0
475,1
74,0
265,1
469,1
8,0
210,0
134,0
126,0
302,1
310,1
331,1
467,1
48,0
456,1
231,0
72,1
339,1
188,0
174,1
145,0
423,1
465,1
40,0
345,1
263,1
190,0
114,1
70,0
498,1
179,0
230,0
215,0
212,0
207,0
178,0
295,1
294,1
373,0
216,0
141,0
449,1
239,1
112,0
311,1
170,0
194,0
335,1
248,0
219,0
89,1
384,1
412,1
332,1
483,0
186,0
22,0
453,1
23,0
293,1
252,0
266,1
223,0
414,1
224,1
368,1
440,1
209,0
460,1
446,1
151,1
105,0
358,1
420,1
413,1
4,0
438,1
297,1
