id,label
67,0
213,1
309,0
335,1
376,1
371,1
101,0
212,0
16,0
342,1
64,0
425,1
249,1
134,1
496,1
252,1
155,1
500,1
294,1
339,1
114,0
153,1
74,0
23,0
172,1
204,1
478,1
110,0
286,0
53,1
237,0
147,0
61,0
217,1
15,0
19,0
118,1
430,1
320,0
12,0
47,0
36,1
256,1
192,1
314,1
7,0
145,1
331,1
126,1
79,0
4,1
395,1
450,1
151,0
385,1
399,1
426,1
364,1
374,1
494,0
149,1
389,0
49,0
8,1
277,1
24,0
360,1
279,1
224,1
475,1
411,1
417,1
451,1
129,1
188,1
5,0
103,0
463,1
184,0
203,1
86,0
295,1
483,1
143,1
50,0
160,1
215,1
461,1
299,1
128,1
353,1
174,1
54,0
165,1
3,1
175,1
168,1
115,0
300,0
413,1
263,1
486,1
48,0
83,0
58,0
254,1
195,0
487,0
464,1
71,0
131,1
420,1
344,1
380,1
327,1
258,1
247,1
214,1
26,0
102,0
63,0
355,1
379,0
278,1
157,0
471,1
343,1
33,0
390,1
198,1
330,1
469,1
133,1
78,0
378,0
200,1
207,1
197,1
17,0
297,1
97,0
132,1
196,1
124,0
186,1
318,1
373,0
167,1
488,1
427,1
164,1
135,1
332,1
271,1
257,1
285,1
173,1
57,0
449,1
414,0
138,1
329,1
362,1
236,0
233,1
70,0
324,0
37,0
396,1
289,1
52,0
400,1
281,1
308,1
351,1
35,0
76,0
171,1
11,0
121,0
363,1
42,0
458,1
326,1
232,1
346,1
348,0
95,0
148,1
268,1
80,0
62,0
358,1
92,0
125,0
280,1
14,0
177,1
370,1
84,0
96,0
317,0
459,1
497,1
156,1
408,1
113,0
210,1
444,1
394,1
416,1
434,1
477,0
100,1
313,0
31,0
301,1
356,1
436,1
255,1
105,0
51,0
448,1
323,1
361,1
341,1
240,0
39,1
333,1
397,1
484,1
127,1
453,1
476,0
321,0
69,0
60,0
354,1
28,0
219,0
242,1
410,0
41,0
423,1
303,1
283,1
455,1
154,1
467,1
439,1
322,1
65,0
231,1
460,1
205,0
442,1
325,1
377,1
130,0
466,0
218,1
382,1
316,1
209,1
216,1
288,1
193,1
34,0
225,0
45,0
141,1
447,1
391,1
106,1
296,0
422,1
454,1
432,1
307,1
492,1
77,0
182,0
365,1
234,0
227,1
68,0
107,1
1,1
445,1
375,1
250,0
472,1
22,0
384,1
337,1
398,1
166,1
276,1
162,1
266,1
433,1
199,0
30,0
499,1
206,1
443,0
122,0
352,1
99,0
38,0
163,1
187,1
409,1
91,1
55,0
350,1
235,1
201,0
402,1
259,1
261,1
282,1
405,1
437,1
401,1
489,1
474,1
46,0
109,1
144,1
312,1
407,1
287,1
98,0
251,1
13,0
264,1
319,1
202,1
368,1
387,1
159,0
304,1
142,1
94,0
72,0
75,0
238,1
393,0
490,1
169,1
270,1
85,0
43,0
338,0
44,0
88,0
291,0
176,1
441,1
462,1
498,1
139,1
418,1
473,1
112,0
479,1
59,0
359,1
183,1
220,1
136,1
457,1
108,0
93,0
260,1
369,1
180,0
32,0
372,1
495,1
246,1
424,1
104,0
465,1
305,1
158,0
315,0
21,0
272,1
2,0
392,1
386,1
229,1
117,0
81,0
40,0
269,0
482,1
244,0
178,1
429,1
310,1
456,1
267,1
334,1
20,0
273,1
140,0
428,0
18,0
191,1
27,1
29,0
82,0
340,1
111,0
485,1
137,1
10,0
366,1
347,0
123,0
253,1
311,1
435,0
302,1
66,0
146,1
452,1
419,1
150,0
290,1
481,1
241,0
185,1
284,0
431,0
367,1
90,0
421,1
189,1
446,1
152,1
9,1
87,0
306,1
222,1
73,0
25,0
56,0
170,1
415,1
381,1
89,0
406,0
298,1
403,1
438,0
226,0
383,1
194,1
239,1
274,0
404,1
119,0
357,1
480,0
328,1
211,1
349,1
223,1
491,1
468,1
412,1
120,0
292,1
230,1
265,1
336,1
208,1
221,1
248,1
181,1
293,1
190,1
6,0
179,1
470,1
388,1
161,1
228,1
275,0
345,1
243,0
116,0
440,1
245,0
493,1
262,1
