id,label
128,0
94,0
428,1
153,1
374,0
176,0
316,0
77,1
86,0
39,1
83,0
279,1
182,0
485,0
43,0
324,1
102,0
491,1
236,0
208,0
435,1
333,1
397,0
388,0
337,1
417,1
421,1
85,0
464,0
394,1
389,1
425,0
382,1
267,0
444,1
46,0
276,1
271,1
317,1
321,0
120,0
488,0
80,0
296,0
403,0
349,1
92,0
313,1
177,0
160,0
386,1
273,1
218,0
343,1
372,1
18,0
268,1
360,0
149,0
356,1
255,1
61,0
84,0
447,1
427,0
309,1
150,1
322,1
463,0
187,0
247,0
306,1
123,0
131,0
62,0
159,0
175,0
246,0
164,0
163,1
37,0
88,1
169,0
396,1
148,0
229,1
387,1
277,1
251,0
237,1
91,0
258,1
292,1
357,1
481,1
361,1
119,0
60,1
111,0
327,0
315,1
171,1
49,0
197,0
63,0
172,0
402,1
284,1
381,0
129,0
180,0
256,0
441,1
353,1
300,1
144,0
461,1
351,0
424,1
289,1
487,0
12,0
10,0
401,0
27,0
325,1
155,1
152,1
334,1
137,1
96,0
468,0
184,0
192,0
205,1
472,0
157,0
362,1
193,0
288,0
202,0
367,1
146,0
366,1
101,1
290,1
376,0
285,1
15,0
200,0
191,0
82,0
371,0
140,0
189,1
328,0
395,1
240,0
28,1
225,0
341,0
54,0
19,0
31,0
418,1
404,1
161,0
275,1
130,1
228,0
269,1
217,0
319,1
103,0
78,1
7,0
348,1
473,1
426,1
69,1
241,0
437,0
405,1
355,1
493,1
57,0
50,0
173,0
21,1
379,1
227,0
478,1
459,1
1,0
59,0
451,0
245,0
220,0
162,0
274,0
303,1
6,1
338,0
13,0
165,1
97,0
280,1
398,0
142,0
25,0
479,1
390,1
14,0
419,0
71,0
304,1
222,0
400,1
455,0
499,0
118,1
429,1
477,1
365,1
87,0
352,0
492,0
244,0
486,1
443,1
359,1
466,0
181,0
399,0
378,1
250,0
132,0
79,0
364,0
411,1
81,0
462,1
476,0
99,1
30,0
377,0
489,1
211,0
448,0
262,1
410,0
291,1
138,0
38,0
26,1
198,0
243,1
29,0
17,0
41,0
51,1
226,0
32,1
283,1
407,1
156,0
253,0
44,0
66,0
354,1
47,0
68,0
214,0
433,1
286,0
117,0
272,0
482,1
342,1
56,0
370,1
350,0
458,0
299,0
442,1
270,1
125,0
221,0
183,0
249,1
238,0
90,0
136,0
75,0
73,0
369,1
282,1
450,1
95,0
64,1
34,0
480,0
213,1
500,1
106,1
408,1
135,0
495,1
375,1
346,1
122,0
233,1
484,1
65,0
380,1
490,1
497,1
124,1
298,1
158,0
329,1
457,1
432,1
139,0
127,0
115,0
234,0
454,1
314,1
312,1
2,0
436,0
20,0
143,0
154,0
344,1
278,1
3,1
55,0
235,1
392,0
116,0
232,0
36,0
323,1
422,1
16,0
434,1
195,0
257,1
281,0
431,1
452,1
326,0
470,1
318,1
121,0
391,0
76,0
336,1
104,0
406,0
53,0
203,1
242,0
254,1
363,0
9,0
133,0
206,0
93,0
33,0
305,1
42,0
113,1
383,1
110,0
340,0
260,1
45,0
415,1
166,0
430,1
52,0
409,1
439,1
347,1
385,1
301,1
204,0
58,0
67,0
416,1
445,1
259,1
471,1
108,0
167,0
24,1
107,0
308,1
35,0
5,0
185,0
199,0
494,1
307,0
496,0
393,1
98,0
474,1
100,0
196,0
201,0
320,1
287,0
168,0
261,0
264,0
330,0
109,0
11,0
147,0
475,0
74,0
265,1
469,1
8,1
210,0
134,0
126,0
302,1
310,1
331,1
467,1
48,0
456,1
231,0
72,0
339,0
188,1
174,1
145,0
423,1
465,0
40,0
345,0
263,0
190,0
114,0
70,0
498,0
179,0
230,0
215,0
212,0
207,1
178,0
295,1
294,1
373,1
216,0
141,0
449,1
239,1
112,0
311,1
170,0
194,0
335,1
248,0
219,0
89,0
384,1
412,1
332,0
483,0
186,0
22,0
453,1
23,0
293,0
252,0
266,0
223,0
414,0
224,1
368,1
440,1
209,0
460,1
446,1
151,1
105,0
358,1
420,1
413,0
4,0
438,1
297,0
