id,label
132,0
63,0
279,0
296,0
452,0
375,1
395,1
79,0
258,0
429,0
147,0
246,0
358,1
122,0
310,1
159,0
353,1
380,1
231,0
345,1
88,0
78,0
213,0
476,1
365,1
111,0
66,0
264,0
171,0
228,0
491,0
329,0
473,0
283,1
240,0
95,0
175,0
169,0
121,0
420,0
472,0
278,0
145,0
301,0
22,0
152,0
298,0
254,1
496,1
474,0
488,0
284,1
379,1
354,0
137,0
281,0
262,0
155,0
26,0
206,0
362,1
359,0
199,0
256,1
144,0
309,0
70,0
164,0
248,0
20,0
204,0
404,0
56,0
448,0
237,0
441,1
249,0
437,0
399,0
252,0
417,0
367,1
210,0
480,0
368,0
255,0
170,0
105,0
201,0
407,0
427,1
308,0
75,0
55,0
69,0
277,1
433,1
176,0
376,0
257,0
335,0
229,0
347,1
103,0
177,0
250,0
33,0
160,0
386,0
419,0
189,0
409,1
167,0
450,0
14,0
412,1
269,0
285,1
36,0
295,1
305,1
42,0
470,1
410,1
341,0
52,0
163,0
226,0
276,0
292,1
47,0
327,0
457,0
115,0
203,0
444,0
49,0
236,0
31,0
315,1
272,0
382,1
253,0
343,0
16,0
148,0
30,0
291,1
217,0
352,0
185,0
361,0
357,1
385,0
241,0
166,0
328,0
198,0
331,1
416,1
314,0
330,1
179,0
311,1
393,0
157,0
107,1
93,0
156,0
136,0
436,1
37,0
141,0
428,0
71,0
447,0
350,0
266,1
394,1
317,1
451,1
81,0
113,0
190,0
487,1
131,0
234,0
110,0
109,0
9,0
499,0
97,0
377,1
18,0
151,0
102,0
355,0
294,0
259,0
261,1
268,1
54,0
263,0
443,0
11,0
6,0
388,0
431,0
154,0
318,1
449,1
495,0
381,0
282,0
304,1
230,0
2,0
459,1
83,0
158,0
77,0
415,1
140,0
360,0
366,1
477,0
434,0
461,0
191,0
397,0
85,0
196,0
104,0
439,0
135,0
68,0
323,0
307,0
218,0
312,0
53,0
100,0
195,0
426,0
108,0
222,0
338,0
413,0
274,1
1,0
239,0
378,1
200,0
348,0
17,0
467,0
130,0
192,0
139,0
32,0
120,0
129,0
89,0
275,0
482,1
21,0
424,0
168,0
65,0
5,0
244,0
430,0
225,0
321,0
10,0
153,0
184,0
117,0
29,0
471,1
455,0
188,0
82,0
34,0
112,0
124,0
23,0
143,0
479,0
339,1
43,0
161,0
15,0
440,0
344,1
233,0
4,0
212,0
72,0
458,0
270,0
245,0
389,0
62,0
25,0
125,0
290,0
127,0
485,0
64,0
194,0
207,0
340,0
475,0
205,0
142,0
289,1
76,0
197,0
363,0
462,0
490,0
484,0
435,1
51,0
73,0
174,0
216,0
74,0
178,0
401,0
227,0
337,0
126,0
398,1
371,1
7,0
118,0
8,0
349,1
271,1
498,1
133,0
221,0
38,0
322,0
98,0
400,0
12,0
306,0
320,1
215,0
149,0
288,1
27,0
286,0
342,0
391,0
497,1
134,0
186,0
478,0
220,0
369,0
442,1
396,1
128,0
41,0
406,0
183,0
13,0
223,0
302,1
92,0
67,0
324,0
390,0
114,0
123,0
297,1
408,1
232,0
181,0
303,0
87,0
57,0
94,0
96,0
336,0
182,0
48,0
494,0
403,0
464,0
84,0
202,0
454,1
251,0
332,0
351,1
44,0
243,0
293,0
402,1
492,0
219,0
299,0
486,0
346,1
19,0
493,0
333,0
373,1
60,0
438,0
422,0
383,0
453,1
187,0
287,0
405,0
319,1
59,0
374,1
173,0
260,0
356,0
46,0
468,0
214,0
411,1
469,0
247,0
500,1
119,0
334,0
224,0
463,1
445,0
150,0
106,0
3,0
180,0
116,0
273,1
35,0
211,0
193,0
446,0
425,1
466,0
209,0
208,0
316,1
387,0
238,0
313,1
280,1
364,1
39,0
235,0
24,0
28,0
172,0
165,0
465,0
372,0
86,0
138,0
90,0
61,0
432,0
392,1
481,1
370,0
456,1
267,0
421,0
414,0
58,0
265,0
325,0
423,1
489,0
460,1
80,0
326,1
384,1
40,0
483,1
146,0
99,0
101,0
300,1
45,0
418,0
162,0
242,0
91,0
50,0
